2024-06-18 12:40:01,038 || Prediciton/Actual: 5/1.
2024-06-18 12:40:01,038 || Prediciton/Actual: 6/5.
2024-06-18 12:40:01,038 || Prediciton/Actual: 9/7.
2024-06-18 12:40:01,038 || Prediciton/Actual: 8/7.
2024-06-18 12:40:01,038 || Prediciton/Actual: 0/1.
2024-06-18 12:40:01,038 || Prediciton/Actual: 2/9.
2024-06-18 12:40:01,040 || Prediciton/Actual: 9/7.
2024-06-18 12:40:01,040 || Prediciton/Actual: 6/6.
2024-06-18 12:40:01,040 || Prediciton/Actual: 1/2.
2024-06-18 12:40:01,040 || Prediciton/Actual: 0/1.
2024-06-18 12:40:01,040 || Prediciton/Actual: 9/7.
2024-06-18 12:40:01,040 || Prediciton/Actual: 3/5.
2024-06-18 12:40:01,042 || Prediciton/Actual: 2/9.
2024-06-18 12:40:01,042 || Prediciton/Actual: 2/5.
2024-06-18 12:40:01,042 || Prediciton/Actual: 6/7.
2024-06-18 12:40:01,042 || Prediciton/Actual: 7/3.
2024-06-18 12:40:01,042 || Prediciton/Actual: 5/5.
2024-06-18 12:40:01,042 || Prediciton/Actual: 0/1.
2024-06-18 12:40:01,043 || Prediciton/Actual: 2/9.
2024-06-18 12:40:01,043 || Prediciton/Actual: 2/1.
2024-06-18 12:40:01,043 || Prediciton/Actual: 0/5.
2024-06-18 12:40:01,043 || Prediciton/Actual: 2/3.
2024-06-18 12:40:01,043 || Prediciton/Actual: 2/7.
2024-06-18 12:40:01,043 || Prediciton/Actual: 4/4.
2024-06-18 12:40:01,045 || Prediciton/Actual: 2/2.
2024-06-18 12:40:01,045 || Prediciton/Actual: 5/3.
2024-06-18 12:40:01,045 || Prediciton/Actual: 8/3.
2024-06-18 12:40:01,045 || Prediciton/Actual: 4/2.
2024-06-18 12:40:01,045 || Prediciton/Actual: 2/1.
2024-06-18 12:40:01,045 || Prediciton/Actual: 0/0.
2024-06-18 12:40:01,051 || Prediciton/Actual: 2/6.
2024-06-18 12:40:01,051 || Prediciton/Actual: 3/5.
2024-06-18 12:40:01,051 || Prediciton/Actual: 5/7.
2024-06-18 12:40:01,051 || Prediciton/Actual: 9/5.
2024-06-18 12:40:01,051 || Prediciton/Actual: 2/6.
2024-06-18 12:40:01,051 || Prediciton/Actual: 0/8.
2024-06-18 12:40:01,052 || Prediciton/Actual: 2/7.
2024-06-18 12:40:01,052 || Prediciton/Actual: 9/4.
2024-06-18 12:40:01,052 || Prediciton/Actual: 2/2.
2024-06-18 12:40:01,052 || Prediciton/Actual: 9/4.
2024-06-18 12:40:01,052 || Prediciton/Actual: 5/8.
2024-06-18 12:40:01,052 || Prediciton/Actual: 3/0.
2024-06-18 12:40:01,054 || Prediciton/Actual: 2/3.
2024-06-18 12:40:01,054 || Prediciton/Actual: 9/6.
2024-06-18 12:40:01,054 || Prediciton/Actual: 0/4.
2024-06-18 12:40:01,054 || Prediciton/Actual: 4/1.
2024-06-18 12:40:01,054 || Prediciton/Actual: 5/2.
2024-06-18 12:40:01,054 || Prediciton/Actual: 6/1.
2024-06-18 12:40:01,055 || Prediciton/Actual: 2/4.
2024-06-18 12:40:01,055 || Prediciton/Actual: 0/3.
2024-06-18 12:40:01,055 || Prediciton/Actual: 9/1.
2024-06-18 12:40:01,055 || Prediciton/Actual: 5/1.
2024-06-18 12:40:01,055 || Prediciton/Actual: 5/5.
2024-06-18 12:40:01,055 || Prediciton/Actual: 2/4.
2024-06-18 12:40:01,057 || Prediciton/Actual: 3/3.
2024-06-18 12:40:01,057 || Prediciton/Actual: 2/2.
2024-06-18 12:40:01,057 || Prediciton/Actual: 6/4.
2024-06-18 12:40:01,057 || Prediciton/Actual: 2/3.
2024-06-18 12:40:01,057 || Prediciton/Actual: 0/5.
2024-06-18 12:40:01,057 || Prediciton/Actual: 4/4.
2024-06-18 12:40:01,062 || Prediciton/Actual: 8/1.
2024-06-18 12:40:01,062 || Prediciton/Actual: 9/9.
2024-06-18 12:40:01,062 || Prediciton/Actual: 5/1.
2024-06-18 12:40:01,062 || Prediciton/Actual: 6/9.
2024-06-18 12:40:01,062 || Prediciton/Actual: 5/5.
2024-06-18 12:40:01,062 || Prediciton/Actual: 0/4.
2024-06-18 12:40:01,064 || Prediciton/Actual: 9/9.
2024-06-18 12:40:01,064 || Prediciton/Actual: 5/1.
2024-06-18 12:40:01,064 || Prediciton/Actual: 2/5.
2024-06-18 12:40:01,064 || Prediciton/Actual: 3/0.
2024-06-18 12:40:01,064 || Prediciton/Actual: 9/8.
2024-06-18 12:40:01,064 || Prediciton/Actual: 2/2.
2024-06-18 12:40:01,065 || Prediciton/Actual: 9/7.
2024-06-18 12:40:01,065 || Prediciton/Actual: 2/3.
2024-06-18 12:40:01,065 || Prediciton/Actual: 2/2.
2024-06-18 12:40:01,065 || Prediciton/Actual: 6/7.
2024-06-18 12:40:01,065 || Prediciton/Actual: 3/6.
2024-06-18 12:40:01,065 || Prediciton/Actual: 0/7.
2024-06-18 12:40:01,067 || Prediciton/Actual: 1/8.
2024-06-18 12:40:01,067 || Prediciton/Actual: 0/3.
2024-06-18 12:40:01,067 || Prediciton/Actual: 7/5.
2024-06-18 12:40:01,067 || Prediciton/Actual: 3/0.
2024-06-18 12:40:01,067 || Prediciton/Actual: 4/1.
2024-06-18 12:40:01,067 || Prediciton/Actual: 0/7.
2024-06-18 12:40:01,068 || Prediciton/Actual: 2/3.
2024-06-18 12:40:01,068 || Prediciton/Actual: 2/0.
2024-06-18 12:40:01,068 || Prediciton/Actual: 9/8.
2024-06-18 12:40:01,068 || Prediciton/Actual: 2/2.
2024-06-18 12:40:01,068 || Prediciton/Actual: 2/6.
2024-06-18 12:40:01,068 || Prediciton/Actual: 3/5.
2024-06-18 12:40:01,074 || Prediciton/Actual: 2/0.
2024-06-18 12:40:01,074 || Prediciton/Actual: 2/0.
