2024-06-10 20:24:27,806 || Prediciton/Actual: 4/5.
2024-06-10 20:24:27,806 || Prediciton/Actual: 9/7.
2024-06-10 20:24:27,806 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,806 || Prediciton/Actual: 5/9.
2024-06-10 20:24:27,806 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,806 || Prediciton/Actual: 8/1.
2024-06-10 20:24:27,808 || Prediciton/Actual: 0/2.
2024-06-10 20:24:27,808 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,808 || Prediciton/Actual: 5/5.
2024-06-10 20:24:27,808 || Prediciton/Actual: 4/7.
2024-06-10 20:24:27,808 || Prediciton/Actual: 9/7.
2024-06-10 20:24:27,808 || Prediciton/Actual: 8/1.
2024-06-10 20:24:27,810 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,810 || Prediciton/Actual: 5/5.
2024-06-10 20:24:27,810 || Prediciton/Actual: 6/9.
2024-06-10 20:24:27,810 || Prediciton/Actual: 0/5.
2024-06-10 20:24:27,810 || Prediciton/Actual: 8/1.
2024-06-10 20:24:27,810 || Prediciton/Actual: 4/3.
2024-06-10 20:24:27,811 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,811 || Prediciton/Actual: 7/1.
2024-06-10 20:24:27,811 || Prediciton/Actual: 6/9.
2024-06-10 20:24:27,811 || Prediciton/Actual: 4/7.
2024-06-10 20:24:27,811 || Prediciton/Actual: 8/5.
2024-06-10 20:24:27,811 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,813 || Prediciton/Actual: 6/3.
2024-06-10 20:24:27,813 || Prediciton/Actual: 9/2.
2024-06-10 20:24:27,813 || Prediciton/Actual: 8/0.
2024-06-10 20:24:27,813 || Prediciton/Actual: 5/3.
2024-06-10 20:24:27,813 || Prediciton/Actual: 9/2.
2024-06-10 20:24:27,813 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,818 || Prediciton/Actual: 4/5.
2024-06-10 20:24:27,818 || Prediciton/Actual: 6/6.
2024-06-10 20:24:27,818 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,818 || Prediciton/Actual: 4/7.
2024-06-10 20:24:27,818 || Prediciton/Actual: 8/8.
2024-06-10 20:24:27,818 || Prediciton/Actual: 5/6.
2024-06-10 20:24:27,819 || Prediciton/Actual: 0/4.
2024-06-10 20:24:27,819 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,819 || Prediciton/Actual: 4/8.
2024-06-10 20:24:27,819 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,819 || Prediciton/Actual: 8/0.
2024-06-10 20:24:27,819 || Prediciton/Actual: 9/2.
2024-06-10 20:24:27,821 || Prediciton/Actual: 6/3.
2024-06-10 20:24:27,821 || Prediciton/Actual: 5/1.
2024-06-10 20:24:27,821 || Prediciton/Actual: 9/1.
2024-06-10 20:24:27,821 || Prediciton/Actual: 8/4.
2024-06-10 20:24:27,821 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,821 || Prediciton/Actual: 2/2.
2024-06-10 20:24:27,822 || Prediciton/Actual: 6/4.
2024-06-10 20:24:27,822 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,822 || Prediciton/Actual: 9/1.
2024-06-10 20:24:27,822 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,822 || Prediciton/Actual: 2/1.
2024-06-10 20:24:27,822 || Prediciton/Actual: 8/4.
2024-06-10 20:24:27,824 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,824 || Prediciton/Actual: 5/4.
2024-06-10 20:24:27,824 || Prediciton/Actual: 3/5.
2024-06-10 20:24:27,824 || Prediciton/Actual: 6/2.
2024-06-10 20:24:27,824 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,824 || Prediciton/Actual: 2/3.
2024-06-10 20:24:27,829 || Prediciton/Actual: 9/9.
2024-06-10 20:24:27,829 || Prediciton/Actual: 6/1.
2024-06-10 20:24:27,829 || Prediciton/Actual: 9/9.
2024-06-10 20:24:27,830 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,830 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,830 || Prediciton/Actual: 6/4.
2024-06-10 20:24:27,831 || Prediciton/Actual: 0/8.
2024-06-10 20:24:27,831 || Prediciton/Actual: 4/2.
2024-06-10 20:24:27,831 || Prediciton/Actual: 1/1.
2024-06-10 20:24:27,831 || Prediciton/Actual: 9/9.
2024-06-10 20:24:27,831 || Prediciton/Actual: 8/0.
2024-06-10 20:24:27,831 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,832 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,832 || Prediciton/Actual: 6/2.
2024-06-10 20:24:27,832 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,832 || Prediciton/Actual: 9/7.
2024-06-10 20:24:27,832 || Prediciton/Actual: 7/7.
2024-06-10 20:24:27,832 || Prediciton/Actual: 2/6.
2024-06-10 20:24:27,834 || Prediciton/Actual: 0/5.
2024-06-10 20:24:27,834 || Prediciton/Actual: 5/1.
2024-06-10 20:24:27,834 || Prediciton/Actual: 7/7.
2024-06-10 20:24:27,834 || Prediciton/Actual: 6/8.
2024-06-10 20:24:27,834 || Prediciton/Actual: 4/0.
2024-06-10 20:24:27,834 || Prediciton/Actual: 7/3.
2024-06-10 20:24:27,835 || Prediciton/Actual: 6/3.
2024-06-10 20:24:27,835 || Prediciton/Actual: 0/8.
2024-06-10 20:24:27,835 || Prediciton/Actual: 5/6.
2024-06-10 20:24:27,835 || Prediciton/Actual: 4/2.
2024-06-10 20:24:27,835 || Prediciton/Actual: 8/5.
2024-06-10 20:24:27,835 || Prediciton/Actual: 1/0.
2024-06-10 20:24:27,841 || Prediciton/Actual: 6/0.
2024-06-10 20:24:27,841 || Prediciton/Actual: 6/5.
2024-06-10 20:24:27,841 || Prediciton/Actual: 6/0.
2024-06-10 20:24:27,841 || Prediciton/Actual: 4/6.
2024-06-10 20:24:27,841 || Prediciton/Actual: 9/8.
2024-06-10 20:24:27,841 || Prediciton/Actual: 8/0.
2024-06-10 20:24:27,842 || Prediciton/Actual: 0/6.
2024-06-10 20:24:27,842 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,842 || Prediciton/Actual: 9/7.
2024-06-10 20:24:27,842 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,842 || Prediciton/Actual: 4/8.
2024-06-10 20:24:27,842 || Prediciton/Actual: 7/6.
2024-06-10 20:24:27,843 || Prediciton/Actual: 6/9.
2024-06-10 20:24:27,843 || Prediciton/Actual: 9/8.
2024-06-10 20:24:27,843 || Prediciton/Actual: 1/5.
2024-06-10 20:24:27,843 || Prediciton/Actual: 0/2.
2024-06-10 20:24:27,843 || Prediciton/Actual: 5/1.
2024-06-10 20:24:27,843 || Prediciton/Actual: 8/5.
2024-06-10 20:24:27,845 || Prediciton/Actual: 6/1.
2024-06-10 20:24:27,845 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,845 || Prediciton/Actual: 9/7.
2024-06-10 20:24:27,845 || Prediciton/Actual: 9/2.
2024-06-10 20:24:27,845 || Prediciton/Actual: 9/7.
2024-06-10 20:24:27,845 || Prediciton/Actual: 4/2.
2024-06-10 20:24:27,846 || Prediciton/Actual: 9/0.
2024-06-10 20:24:27,846 || Prediciton/Actual: 9/8.
2024-06-10 20:24:27,846 || Prediciton/Actual: 2/4.
2024-06-10 20:24:27,846 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,846 || Prediciton/Actual: 9/2.
2024-06-10 20:24:27,846 || Prediciton/Actual: 8/7.
2024-06-10 20:24:27,852 || Prediciton/Actual: 6/9.
2024-06-10 20:24:27,852 || Prediciton/Actual: 9/8.
2024-06-10 20:24:27,852 || Prediciton/Actual: 6/9.
2024-06-10 20:24:27,852 || Prediciton/Actual: 4/7.
2024-06-10 20:24:27,852 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,852 || Prediciton/Actual: 8/1.
2024-06-10 20:24:27,853 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,853 || Prediciton/Actual: 9/0.
2024-06-10 20:24:27,853 || Prediciton/Actual: 4/4.
2024-06-10 20:24:27,853 || Prediciton/Actual: 9/0.
2024-06-10 20:24:27,853 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,853 || Prediciton/Actual: 8/3.
2024-06-10 20:24:27,855 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,855 || Prediciton/Actual: 0/2.
2024-06-10 20:24:27,855 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,855 || Prediciton/Actual: 9/0.
2024-06-10 20:24:27,855 || Prediciton/Actual: 4/8.
2024-06-10 20:24:27,855 || Prediciton/Actual: 8/9.
2024-06-10 20:24:27,856 || Prediciton/Actual: 0/1.
2024-06-10 20:24:27,856 || Prediciton/Actual: 9/7.
2024-06-10 20:24:27,856 || Prediciton/Actual: 4/3.
2024-06-10 20:24:27,856 || Prediciton/Actual: 2/3.
2024-06-10 20:24:27,856 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,856 || Prediciton/Actual: 7/8.
2024-06-10 20:24:27,857 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,857 || Prediciton/Actual: 5/7.
2024-06-10 20:24:27,857 || Prediciton/Actual: 6/4.
2024-06-10 20:24:27,857 || Prediciton/Actual: 4/7.
2024-06-10 20:24:27,857 || Prediciton/Actual: 8/8.
2024-06-10 20:24:27,857 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,863 || Prediciton/Actual: 9/2.
2024-06-10 20:24:27,863 || Prediciton/Actual: 7/5.
2024-06-10 20:24:27,863 || Prediciton/Actual: 6/3.
2024-06-10 20:24:27,863 || Prediciton/Actual: 4/9.
2024-06-10 20:24:27,863 || Prediciton/Actual: 9/0.
2024-06-10 20:24:27,863 || Prediciton/Actual: 7/9.
2024-06-10 20:24:27,864 || Prediciton/Actual: 6/2.
2024-06-10 20:24:27,864 || Prediciton/Actual: 6/4.
2024-06-10 20:24:27,864 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,864 || Prediciton/Actual: 5/5.
2024-06-10 20:24:27,864 || Prediciton/Actual: 4/5.
2024-06-10 20:24:27,864 || Prediciton/Actual: 7/6.
2024-06-10 20:24:27,866 || Prediciton/Actual: 0/8.
2024-06-10 20:24:27,866 || Prediciton/Actual: 6/6.
2024-06-10 20:24:27,866 || Prediciton/Actual: 7/1.
2024-06-10 20:24:27,866 || Prediciton/Actual: 9/7.
2024-06-10 20:24:27,866 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,866 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,867 || Prediciton/Actual: 6/5.
2024-06-10 20:24:27,867 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,867 || Prediciton/Actual: 0/2.
2024-06-10 20:24:27,867 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,867 || Prediciton/Actual: 8/5.
2024-06-10 20:24:27,867 || Prediciton/Actual: 2/8.
2024-06-10 20:24:27,869 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,869 || Prediciton/Actual: 6/8.
2024-06-10 20:24:27,869 || Prediciton/Actual: 9/7.
2024-06-10 20:24:27,869 || Prediciton/Actual: 4/7.
2024-06-10 20:24:27,869 || Prediciton/Actual: 3/4.
2024-06-10 20:24:27,869 || Prediciton/Actual: 8/0.
2024-06-10 20:24:27,875 || Prediciton/Actual: 0/8.
2024-06-10 20:24:27,875 || Prediciton/Actual: 6/8.
2024-06-10 20:24:27,875 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,875 || Prediciton/Actual: 2/2.
2024-06-10 20:24:27,875 || Prediciton/Actual: 5/7.
2024-06-10 20:24:27,875 || Prediciton/Actual: 7/6.
2024-06-10 20:24:27,876 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,876 || Prediciton/Actual: 6/8.
2024-06-10 20:24:27,876 || Prediciton/Actual: 9/8.
2024-06-10 20:24:27,876 || Prediciton/Actual: 8/1.
2024-06-10 20:24:27,876 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,876 || Prediciton/Actual: 2/4.
2024-06-10 20:24:27,877 || Prediciton/Actual: 0/0.
2024-06-10 20:24:27,877 || Prediciton/Actual: 6/1.
2024-06-10 20:24:27,877 || Prediciton/Actual: 7/3.
2024-06-10 20:24:27,877 || Prediciton/Actual: 1/0.
2024-06-10 20:24:27,877 || Prediciton/Actual: 5/8.
2024-06-10 20:24:27,877 || Prediciton/Actual: 8/7.
2024-06-10 20:24:27,879 || Prediciton/Actual: 0/3.
2024-06-10 20:24:27,879 || Prediciton/Actual: 9/9.
2024-06-10 20:24:27,879 || Prediciton/Actual: 8/0.
2024-06-10 20:24:27,879 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,879 || Prediciton/Actual: 1/4.
2024-06-10 20:24:27,879 || Prediciton/Actual: 7/5.
2024-06-10 20:24:27,880 || Prediciton/Actual: 7/3.
2024-06-10 20:24:27,880 || Prediciton/Actual: 0/7.
2024-06-10 20:24:27,880 || Prediciton/Actual: 6/2.
2024-06-10 20:24:27,880 || Prediciton/Actual: 9/2.
2024-06-10 20:24:27,880 || Prediciton/Actual: 7/6.
2024-06-10 20:24:27,880 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,886 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,886 || Prediciton/Actual: 0/4.
2024-06-10 20:24:27,886 || Prediciton/Actual: 9/1.
2024-06-10 20:24:27,886 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,886 || Prediciton/Actual: 5/1.
2024-06-10 20:24:27,886 || Prediciton/Actual: 8/1.
2024-06-10 20:24:27,887 || Prediciton/Actual: 9/1.
2024-06-10 20:24:27,887 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,887 || Prediciton/Actual: 7/3.
2024-06-10 20:24:27,887 || Prediciton/Actual: 7/8.
2024-06-10 20:24:27,887 || Prediciton/Actual: 2/2.
2024-06-10 20:24:27,887 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,888 || Prediciton/Actual: 6/8.
2024-06-10 20:24:27,888 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,888 || Prediciton/Actual: 9/9.
2024-06-10 20:24:27,888 || Prediciton/Actual: 4/9.
2024-06-10 20:24:27,888 || Prediciton/Actual: 5/7.
2024-06-10 20:24:27,889 || Prediciton/Actual: 6/9.
2024-06-10 20:24:27,890 || Prediciton/Actual: 9/2.
2024-06-10 20:24:27,890 || Prediciton/Actual: 5/7.
2024-06-10 20:24:27,890 || Prediciton/Actual: 6/4.
2024-06-10 20:24:27,890 || Prediciton/Actual: 2/4.
2024-06-10 20:24:27,890 || Prediciton/Actual: 8/1.
2024-06-10 20:24:27,890 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,891 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,891 || Prediciton/Actual: 0/3.
2024-06-10 20:24:27,891 || Prediciton/Actual: 5/0.
2024-06-10 20:24:27,891 || Prediciton/Actual: 7/9.
2024-06-10 20:24:27,891 || Prediciton/Actual: 2/4.
2024-06-10 20:24:27,891 || Prediciton/Actual: 9/2.
2024-06-10 20:24:27,897 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,897 || Prediciton/Actual: 6/9.
2024-06-10 20:24:27,897 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,897 || Prediciton/Actual: 4/4.
2024-06-10 20:24:27,897 || Prediciton/Actual: 8/3.
2024-06-10 20:24:27,897 || Prediciton/Actual: 8/0.
2024-06-10 20:24:27,898 || Prediciton/Actual: 6/3.
2024-06-10 20:24:27,898 || Prediciton/Actual: 6/9.
2024-06-10 20:24:27,898 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,898 || Prediciton/Actual: 2/6.
2024-06-10 20:24:27,898 || Prediciton/Actual: 5/4.
2024-06-10 20:24:27,898 || Prediciton/Actual: 8/9.
2024-06-10 20:24:27,900 || Prediciton/Actual: 6/2.
2024-06-10 20:24:27,900 || Prediciton/Actual: 0/4.
2024-06-10 20:24:27,900 || Prediciton/Actual: 8/2.
2024-06-10 20:24:27,900 || Prediciton/Actual: 9/6.
2024-06-10 20:24:27,900 || Prediciton/Actual: 8/2.
2024-06-10 20:24:27,900 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,901 || Prediciton/Actual: 0/1.
2024-06-10 20:24:27,901 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,901 || Prediciton/Actual: 7/6.
2024-06-10 20:24:27,901 || Prediciton/Actual: 3/3.
2024-06-10 20:24:27,901 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,901 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,903 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,903 || Prediciton/Actual: 6/2.
2024-06-10 20:24:27,903 || Prediciton/Actual: 5/4.
2024-06-10 20:24:27,903 || Prediciton/Actual: 7/0.
2024-06-10 20:24:27,903 || Prediciton/Actual: 4/9.
2024-06-10 20:24:27,903 || Prediciton/Actual: 9/8.
2024-06-10 20:24:27,908 || Prediciton/Actual: 0/2.
2024-06-10 20:24:27,908 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,908 || Prediciton/Actual: 7/1.
2024-06-10 20:24:27,908 || Prediciton/Actual: 1/0.
2024-06-10 20:24:27,908 || Prediciton/Actual: 5/8.
2024-06-10 20:24:27,908 || Prediciton/Actual: 8/9.
2024-06-10 20:24:27,909 || Prediciton/Actual: 0/9.
2024-06-10 20:24:27,909 || Prediciton/Actual: 4/8.
2024-06-10 20:24:27,909 || Prediciton/Actual: 5/7.
2024-06-10 20:24:27,909 || Prediciton/Actual: 7/7.
2024-06-10 20:24:27,909 || Prediciton/Actual: 4/9.
2024-06-10 20:24:27,909 || Prediciton/Actual: 8/4.
2024-06-10 20:24:27,911 || Prediciton/Actual: 0/3.
2024-06-10 20:24:27,911 || Prediciton/Actual: 6/9.
2024-06-10 20:24:27,911 || Prediciton/Actual: 3/2.
2024-06-10 20:24:27,911 || Prediciton/Actual: 5/8.
2024-06-10 20:24:27,911 || Prediciton/Actual: 7/3.
2024-06-10 20:24:27,911 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,912 || Prediciton/Actual: 9/5.
2024-06-10 20:24:27,912 || Prediciton/Actual: 8/0.
2024-06-10 20:24:27,912 || Prediciton/Actual: 6/3.
2024-06-10 20:24:27,912 || Prediciton/Actual: 5/1.
2024-06-10 20:24:27,912 || Prediciton/Actual: 2/2.
2024-06-10 20:24:27,912 || Prediciton/Actual: 9/8.
2024-06-10 20:24:27,914 || Prediciton/Actual: 0/2.
2024-06-10 20:24:27,914 || Prediciton/Actual: 6/3.
2024-06-10 20:24:27,914 || Prediciton/Actual: 5/6.
2024-06-10 20:24:27,914 || Prediciton/Actual: 4/4.
2024-06-10 20:24:27,914 || Prediciton/Actual: 5/2.
2024-06-10 20:24:27,914 || Prediciton/Actual: 9/4.
2024-06-10 20:24:27,919 || Prediciton/Actual: 0/1.
2024-06-10 20:24:27,919 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,919 || Prediciton/Actual: 9/9.
2024-06-10 20:24:27,919 || Prediciton/Actual: 5/1.
2024-06-10 20:24:27,919 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,919 || Prediciton/Actual: 8/6.
2024-06-10 20:24:27,921 || Prediciton/Actual: 6/6.
2024-06-10 20:24:27,921 || Prediciton/Actual: 9/8.
2024-06-10 20:24:27,921 || Prediciton/Actual: 5/6.
2024-06-10 20:24:27,921 || Prediciton/Actual: 4/3.
2024-06-10 20:24:27,921 || Prediciton/Actual: 7/1.
2024-06-10 20:24:27,921 || Prediciton/Actual: 7/7.
2024-06-10 20:24:27,923 || Prediciton/Actual: 0/5.
2024-06-10 20:24:27,923 || Prediciton/Actual: 6/8.
2024-06-10 20:24:27,923 || Prediciton/Actual: 1/8.
2024-06-10 20:24:27,923 || Prediciton/Actual: 8/3.
2024-06-10 20:24:27,923 || Prediciton/Actual: 2/2.
2024-06-10 20:24:27,923 || Prediciton/Actual: 4/1.
2024-06-10 20:24:27,924 || Prediciton/Actual: 7/5.
2024-06-10 20:24:27,924 || Prediciton/Actual: 6/8.
2024-06-10 20:24:27,924 || Prediciton/Actual: 9/9.
2024-06-10 20:24:27,924 || Prediciton/Actual: 8/4.
2024-06-10 20:24:27,924 || Prediciton/Actual: 9/3.
2024-06-10 20:24:27,924 || Prediciton/Actual: 2/8.
2024-06-10 20:24:27,926 || Prediciton/Actual: 6/7.
2024-06-10 20:24:27,926 || Prediciton/Actual: 7/7.
2024-06-10 20:24:27,926 || Prediciton/Actual: 6/6.
2024-06-10 20:24:27,926 || Prediciton/Actual: 5/7.
2024-06-10 20:24:27,926 || Prediciton/Actual: 4/8.
2024-06-10 20:24:27,926 || Prediciton/Actual: 7/0.
2024-06-10 20:24:27,931 || Prediciton/Actual: 9/3.
